FISCAL_YEAR,ATS SYSTEM CODE,LOCATION_CODE,LOCATION_NAME,BEDS NUMBER,MANAGED_BY_NAME,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,GRADES_TEXT,GRADES_FINAL_TEXT,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,STATE_CODE,X_COORDINATE,Y_COORDINATE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME,PRINCIPAL_NAME,PRINCIPAL_TITLE,PRINCIPAL_PHONE_NUMBER,FAX_NUMBER,GEOGRAPHICAL_DISTRICT_CODE,ADMIN_DISTRICT_LOCATION_CODE,ADMINISTRATIVE_DISTRICT_NAME,COMMUNITY_SCHOOL_SUP_NAME,FIELD_SUPPORT_CENTER_NAME,FIELD_SUPPORT_CENTER_LEADER_NAME,SCHOOL_SUPPORT_TEAM_NAME,SCHOOL_SUPPORT_TEAM_LEADER_NAME,HIGHSCHOOL_NETWORK_LOCATION_CODE,HIGHSCHOOL_NETWORK_NAME,HIGHSCHOOL_NETWORK_SUPERINTENDENT,Location 1
2013,27Q306      ,Q306,New York City Academy for Discovery,342700010306,DOE,General Academic,Early Childhood,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/2008 12:00:00 AM,Open,Q262,95-16 89TH AVENUE,NY,1025724,191015,409,32,2000,0,QN53,Woodhaven                                                                  ,JENNIFER FLANDRO,PRINCIPAL,718-441-2165,718-441-5923,27,NULL,COMMUNITY SCHOOL DISTRICT 27,"LLOYD-BEY, MICHELE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"95-16 89TH AVENUE
QUEENS, NY 11421
(40.691765, -73.849006)"
2013,27Q308      ,Q308,Robert H. Goddard High School of Communication Art,342700011308,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/2008 12:00:00 AM,Open,Q202,138-30 LAFAYETTE STREET,NY,1026972,183743,410,32,5800,4114030001,QN56,Ozone Park                                                                 ,Joseph Birgeles,PRINCIPAL,718-848-8357,718-848-8579,27,NULL,COMMUNITY SCHOOL DISTRICT 27,NULL,NULL,NULL,NULL,NULL,HS05,HS Network 05,"MATHESON, TAMIKA","138-30 LAFAYETTE STREET
QUEENS, NY 11417
(40.670905, -73.845992)"
2013,27Q309      ,Q309,Academy of Medical Technology: A College Board Sch,342700011309,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",07/01/2008 12:00:00 AM,Open,Q465,8-21 BAY 25 STREET,NY,1049786,158521,414,31,100802,4157360001,QN15,Far Rockaway-Bayswater                                                     ,JOSE MERCED,PRINCIPAL,718-471-3571,718-471-0314,27,NULL,COMMUNITY SCHOOL DISTRICT 27,NULL,NULL,NULL,NULL,NULL,HS05,HS Network 05,"MATHESON, TAMIKA","8-21 BAY 25 STREET
QUEENS, NY 11691
(40.601537, -73.763995)"
2013,27Q317      ,Q317,WATERSIDE CHILDREN'S STUDIO SCHOOL,342700010317,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/2009 12:00:00 AM,Open,Q225,190 BEACH 110 STREET,NY,1031169,150962,414,32,93800,4161810001,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,DANA GERENDASI,PRINCIPAL,718-634-1344,718-634-3884,27,NULL,COMMUNITY SCHOOL DISTRICT 27,"LLOYD-BEY, MICHELE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"190 BEACH 110 STREET
ROCKAWAY PARK, NY 11694
(40.580907, -73.83109)"
2013,27Q318      ,Q318,WATERSIDE SCHOOL FOR LEADERSHIP,342700010318,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/2009 12:00:00 AM,Open,Q225,190 BEACH 110 STREET,NY,1031169,150962,414,32,93800,4161810001,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,LINDA MUNRO,PRINCIPAL,718-634-1128,718-634-1185,27,NULL,COMMUNITY SCHOOL DISTRICT 27,"LLOYD-BEY, MICHELE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"190 BEACH 110 STREET
ROCKAWAY PARK, NY 11694
(40.580907, -73.83109)"
2013,27Q319      ,Q319,VILLAGE ACADEMY,342700010319,DOE,General Academic,Elementary,"06,07,08,SE","06,07,08",07/01/2009 12:00:00 AM,Open,Q053,10-45 NAMEOKE STREET,NY,1053700,159436,414,31,103202,4155570025,QN15,Far Rockaway-Bayswater                                                     ,DORIS LEE,PRINCIPAL,718-471-6042,718-471-6243,27,NULL,COMMUNITY SCHOOL DISTRICT 27,"LLOYD-BEY, MICHELE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10-45 NAMEOKE STREET
QUEENS, NY 11691
(40.604019, -73.749891)"
2013,27Q323      ,Q323,Scholars' Academy,342700010323,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12","06,07,08,09,10,11,12",07/01/2005 12:00:00 AM,Open,Q180,320 BEACH 104TH STREET,NY,1032813,152290,414,32,93800,4161590012,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,Brian O'Connell,PRINCIPAL,718-474-6918,718-945-8958,27,NULL,COMMUNITY SCHOOL DISTRICT 27,"LLOYD-BEY, MICHELE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"320 BEACH 104TH STREET
QUEENS, NY 11694
(40.584543, -73.825162)"
2013,27Q324      ,Q324,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAI,342700011324,DOE,General Academic,High school,"09,10,11,SE","09,10,11,12",07/01/2010 12:00:00 AM,Open,Q410,100-00 BEACH CHANNEL DRIVE,NY,1032769,152825,414,32,93800,4161670099,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,Jennifer Connolly,PRINCIPAL,718-734-3280,718-734-3286,27,NULL,COMMUNITY SCHOOL DISTRICT 27,NULL,NULL,NULL,NULL,NULL,HS05,HS Network 05,"MATHESON, TAMIKA","100-00 BEACH CHANNEL DRIVE
QUEENS, NY 11694
(40.586012, -73.825317)"
2013,27Q333      ,Q333,Goldie Maple Academy,342700010333,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",07/01/2006 12:00:00 AM,Open,Q198,3-65 BEACH 56 STREET,NY,1043502,155762,414,31,97204,4158940011,QN12,Hammels-Arverne-Edgemere                                                   ,ANGELA LOGAN-SMITH,PRINCIPAL,718-945-3300,718-945-3303,27,NULL,COMMUNITY SCHOOL DISTRICT 27,"LLOYD-BEY, MICHELE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3-65 BEACH 56 STREET
QUEENS, NY 11692
(40.594008, -73.786649)"
2013,27Q351      ,Q351,Rockaway Collegiate High School,342700011351,DOE,General Academic,High school,"09,10,SE","09,10,11,12",07/01/2011 12:00:00 AM,Open,Q410,100-00 BEACH CHANNEL DRIVE,NY,1032769,152825,414,32,93800,4161670099,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,ROBERT YOUNG JR,PRINCIPAL,718-734-3290,718-734-3276,27,NULL,COMMUNITY SCHOOL DISTRICT 27,NULL,NULL,NULL,NULL,NULL,HS05,HS Network 05,"MATHESON, TAMIKA","100-00 BEACH CHANNEL DRIVE
QUEENS, NY 11694
(40.586012, -73.825317)"
2013,27Q362      ,Q362,Wave Preparatory Elementary School,342700010362,DOE,General Academic,Elementary,"PK,0K,01,02,SE","PK,0K,01,02,03,04,05",07/01/2012 12:00:00 AM,Open,Q215,535 BRIAR PLACE,NY,1051290,157771,414,31,99801,4157720031,QN15,Far Rockaway-Bayswater                                                     ,Gemma Ferguson,I.A. PRINCIPAL,718-327-7091,718-327-7097,27,NULL,COMMUNITY SCHOOL DISTRICT 27,"LLOYD-BEY, MICHELE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"535 BRIAR PLACE
QUEENS, NY 11691
(40.599467, -73.758587)"
2013,27Q400      ,Q400,August Martin High School,342700011400,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/1942 12:00:00 AM,Open,Q400,156-10 BAISLEY BOULEVARD,NY,1044531,184889,412,28,29400,4122610001,QN02,Springfield Gardens North                                                  ,"SMITH, GILLIAN",PRINCIPAL,718-528-2920,718-276-1846,27,NULL,COMMUNITY SCHOOL DISTRICT 27,NULL,NULL,NULL,NULL,NULL,HS05,HS Network 05,"MATHESON, TAMIKA","156-10 BAISLEY BOULEVARD
QUEENS, NY 11434
(40.673949, -73.782684)"
2013,27Q410      ,Q410,Beach Channel High School,342700011410,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/1973 12:00:00 AM,Open,Q410,100-00 BEACH CHANNEL DRIVE,NY,1032769,152825,414,32,93800,4161670099,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,DAVID MORRIS,PRINCIPAL,718-945-6900,718-474-7682,27,NULL,COMMUNITY SCHOOL DISTRICT 27,NULL,NULL,NULL,NULL,NULL,HS05,HS Network 05,"MATHESON, TAMIKA","100-00 BEACH CHANNEL DRIVE
QUEENS, NY 11694
(40.586012, -73.825317)"
2013,27Q475      ,Q475,Richmond Hill High School,342700011475,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/1929 12:00:00 AM,Open,Q475,89-30 114 STREET,NY,1030333,192590,409,28,12400,4093210001,QN54,Richmond Hill                                                              ,Wayne Anderson,PRINCIPAL,718-846-3335,718-847-0980,27,NULL,COMMUNITY SCHOOL DISTRICT 27,NULL,NULL,NULL,NULL,NULL,HS05,HS Network 05,"MATHESON, TAMIKA","89-30 114 STREET
QUEENS, NY 11418
(40.695171, -73.833815)"
2013,27Q480      ,Q480,John Adams High School,342700011480,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/1930 12:00:00 AM,Open,Q480,101-01 ROCKAWAY BOULEVARD,NY,1029012,187084,410,32,9400,4095220032,QN55,South Ozone Park                                                           ,DANIEL SCANLON,PRINCIPAL,718-322-0500,718-738-9077,27,NULL,COMMUNITY SCHOOL DISTRICT 27,NULL,NULL,NULL,NULL,NULL,HS05,HS Network 05,"MATHESON, TAMIKA","101-01 ROCKAWAY BOULEVARD
QUEENS, NY 11417
(40.680065, -73.838616)"
2013,27Q650      ,Q650,"High School for Construction Trades, Engineering a",342700011650,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",07/01/2006 12:00:00 AM,Open,Q650,94-06 104TH STREET,NY,1028213,190402,409,28,11400,4093810044,QN54,Richmond Hill                                                              ,Lakeisha Gordon,PRINCIPAL,718-846-6280,718-846-6283,27,NULL,COMMUNITY SCHOOL DISTRICT 27,NULL,NULL,NULL,NULL,NULL,HS05,HS Network 05,"MATHESON, TAMIKA","94-06 104TH STREET
QUEENS, NY 11416
(40.689177, -73.841475)"
2013,28Q008      ,Q008,J.H.S. 008 Richard S. Grossley,342800010008,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/1963 12:00:00 AM,Open,Q008,108-35 167 STREET,NY,1043479,193252,412,27,25800,4101780001,QN01,South Jamaica                                                              ,ANGELA GREEN,PRINCIPAL,718-739-6883,718-526-2727,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"108-35 167 STREET
QUEENS, NY 11433
(40.69691, -73.786403)"
2013,28Q030      ,Q030,P.S. 030 Queens,342800010030,DOE,General Academic,Elementary,"04,05,SE","PK,0K,01,02,03,04,05",07/01/1965 12:00:00 AM,Open,Q030,126-10 BEDELL STREET,NY,1046749,187042,412,28,33402,4124950065,QN02,Springfield Gardens North                                                  ,Judith James,I.A. PRINCIPAL,718-276-8785,718-949-0029,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"126-10 BEDELL STREET
QUEENS, NY 11434
(40.679843, -73.774668)"
2013,28Q040      ,Q040,P.S. 040 Samuel Huntington,342800010040,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",07/01/1912 12:00:00 AM,Open,Q040,109-20 UNION HALL STREET,NY,1042214,192028,412,28,26000,4121510001,QN01,South Jamaica                                                              ,ALISON BRANKER,PRINCIPAL,718-526-1906,718-526-1209,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"109-20 UNION HALL STREET
QUEENS, NY 11433
(40.693559, -73.790975)"
2013,28Q048      ,Q048,P.S. 048 William Wordsworth,342800010048,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1936 12:00:00 AM,Open,Q276,108-29 155 STREET,NY,1040721,192089,412,28,25400,4101440047,QN01,South Jamaica                                                              ,Patricia M. Mitchell,PRINCIPAL,718-558-6700,718-558-6710,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"108-29 155 STREET
QUEENS, NY 11433
(40.693736, -73.796358)"
2013,28Q050      ,Q050,P.S. 050 Talfourd Lawn Elementary School,342800010050,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",07/01/1922 12:00:00 AM,Open,Q050,143-26 101 AVENUE,NY,1037813,192495,412,28,20600,4100240012,QN61,Jamaica                                                                    ,Rina Manjarrez,PRINCIPAL,718-526-5336,718-526-7261,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"143-26 101 AVENUE
QUEENS, NY 11435
(40.694868, -73.806842)"
2013,28Q054      ,Q054,P.S. 054 Hillside,342800010054,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1923 12:00:00 AM,Open,Q054,86-02 127 STREET,NY,1032875,195322,409,29,14201,4092800001,QN54,Richmond Hill                                                              ,ANITA PRASHAD,PRINCIPAL,718-849-0962,718-847-4629,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"86-02 127 STREET
QUEENS, NY 11418
(40.702656, -73.824629)"
2013,28Q055      ,Q055,P.S. 055 Maure,342800010055,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",07/01/1939 12:00:00 AM,Open,Q055,131-10 97 AVENUE,NY,1035231,192031,409,28,15400,4094770001,QN54,Richmond Hill                                                              ,RALPH K HONORE,PRINCIPAL,718-849-3845,718-847-5473,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"131-10 97 AVENUE
QUEENS, NY 11419
(40.69361, -73.816156)"
2013,28Q072      ,Q072,Catherine & Count Basie Middle School 72,342800010072,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/1967 12:00:00 AM,Open,Q072,133-25 GUY R BREWER BOULEVARD,NY,1046483,185282,412,28,33402,4124950270,QN02,Springfield Gardens North                                                  ,Omotayo Cineus,I.A. PRINCIPAL,718-723-6200,718-527-1675,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"133-25 GUY R BREWER BOULEVARD
QUEENS, NY 11434
(40.675014, -73.775643)"
2013,28Q080      ,Q080,P.S. 080 Thurgood Marshall Magnet,342800010080,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1964 12:00:00 AM,Open,Q080,171-05 137 AVENUE,NY,1048294,184729,412,28,33402,4124950166,QN02,Springfield Gardens North                                                  ,Kersandra Cox,PRINCIPAL,718-528-7070,718-949-0963,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"171-05 137 AVENUE
QUEENS, NY 11434
(40.673483, -73.769119)"
2013,28Q082      ,Q082,P.S. 082 Hammond,342800010082,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1906 12:00:00 AM,Open,Q082,88-02 144 STREET,NY,1036320,195781,412,24,21400,4096840008,QN35,Briarwood-Jamaica Hills                                                    ,DR. ANGELA BOYKIN,PRINCIPAL,718-526-4139,718-297-0290,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"88-02 144 STREET
QUEENS, NY 11435
(40.703897, -73.8122)"
2013,28Q086      ,Q086,P.S. Q086,342800010086,DOE,General Academic,Elementary,"PK,0K,01,03,04,05,SE","03,04,05,06",07/01/1970 12:00:00 AM,Open,Q086,87-41 PARSONS BOULEVARD,NY,1038866,197814,408,24,44800,4097740001,QN35,Briarwood-Jamaica Hills                                                    ,KAREN ZUVIC,PRINCIPAL,718-291-6264,718-297-0298,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"87-41 PARSONS BOULEVARD
QUEENS, NY 11432
(40.709461, -73.803001)"
2013,28Q099      ,Q099,P.S. 099 Kew Gardens,342800010099,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05,06",07/01/1924 12:00:00 AM,Open,Q099,82-37 KEW GARDENS ROAD,NY,1032011,198543,409,29,21600,4033600001,QN60,Kew Gardens                                                                ,PAULETTE FOGLIO,PRINCIPAL,718-544-4343,718-544-5992,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"82-37 KEW GARDENS ROAD
QUEENS, NY 11415
(40.711502, -73.827722)"
2013,28Q101      ,Q101,P.S. 101 School in the Gardens,342800010101,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05,06",07/01/1927 12:00:00 AM,Open,Q101,2 RUSSELL PLACE,NY,1027662,200007,406,29,72300,4032700001,QN17,Forest Hills                                                               ,MONIQUE LOPEZ-PANIAGUA,PRINCIPAL,718-268-7231,718-575-3571,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2 RUSSELL PLACE
QUEENS, NY 11375
(40.715543, -73.8434)"
2013,28Q117      ,Q117,P.S. 117 J. Keld / Briarwood School,342800010117,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1928 12:00:00 AM,Open,Q117,85-15 143 STREET,NY,1036102,198160,408,24,23200,4097230150,QN35,Briarwood-Jamaica Hills                                                    ,PAULA CUNNINGHAM,PRINCIPAL,718-526-4780,718-297-1796,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"85-15 143 STREET
QUEENS, NY 11435
(40.710428, -73.812968)"
2013,28Q121      ,Q121,P.S. 121 Queens,342800010121,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1925 12:00:00 AM,Open,Q121,126-10 109 AVENUE,NY,1035468,188379,410,28,17000,4116070001,QN55,South Ozone Park                                                           ,Evelyn Vadi,PRINCIPAL,718-738-5126,718-843-5584,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"126-10 109 AVENUE
QUEENS, NY 11420
(40.683585, -73.81533)"
2013,28Q139      ,Q139,P.S. 139 Rego Park,342800010139,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05,06",07/01/1929 12:00:00 AM,Open,Q139,93-06 63 DRIVE,NY,1022343,204541,406,29,69300,4030950050,QN18,Rego Park                                                                  ,MONICA BRIDGET POWERS-MEADE,PRINCIPAL,718-459-1044,718-997-8639,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"93-06 63 DRIVE
QUEENS, NY 11374
(40.728012, -73.862561)"
2013,28Q140      ,Q140,P.S. 140 Edward K Ellington,342800010140,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",07/01/1929 12:00:00 AM,Open,Q140,166-01 116 AVENUE,NY,1044915,189822,412,27,27800,4123410031,QN76,Baisley Park                                                               ,David Norment,PRINCIPAL,718-657-4760,718-526-1051,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"166-01 116 AVENUE
QUEENS, NY 11434
(40.687486, -73.781255)"
2013,28Q144      ,Q144,P.S. 144 Col Jeromus Remsen,342800010144,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",07/01/1931 12:00:00 AM,Open,Q144,93-02 69 AVENUE,NY,1025168,199765,406,29,72900,4032120001,QN17,Forest Hills                                                               ,REVA GLUCK SCHNEIDER,PRINCIPAL,718-268-2775,718-575-3734,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"93-02 69 AVENUE
QUEENS, NY 11375
(40.71489, -73.852398)"
2013,28Q157      ,Q157,J.H.S. 157 Stephen A. Halsey,342800010157,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,SE","06,07,08,09",07/01/1948 12:00:00 AM,Open,Q157,63-55 102ND STREET,NY,1025024,206125,406,29,72100,4021260014,QN17,Forest Hills                                                               ,VINCENT SURACI,PRINCIPAL,718-830-4910,718-830-4993,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"63-55 102ND STREET
QUEENS, NY 11374
(40.732348, -73.852879)"
2013,28Q160      ,Q160,P.S. 160 Walter Francis Bishop,342800010160,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",07/01/1939 12:00:00 AM,Open,Q160,109-59 INWOOD STREET,NY,1039803,190133,412,28,19600,4119420302,QN01,South Jamaica                                                              ,JERMAINE GARDEN,PRINCIPAL,718-526-5523,718-526-8191,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"109-59 INWOOD STREET
QUEENS, NY 11435
(40.688373, -73.799685)"
2013,28Q161      ,Q161,P.S. 161 Arthur Ashe School,342800010161,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",07/01/2000 12:00:00 AM,Open,Q161,101-33 124 STREET,NY,1033868,190873,409,28,15600,4094910001,QN54,Richmond Hill                                                              ,JILL HODER,PRINCIPAL,718-441-5493,718-441-6202,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"101-33 124 STREET
QUEENS, NY 11419
(40.690439, -73.82108)"
2013,28Q167      ,Q167,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,342800011167,DOE,General Academic,Secondary School,"06,07,08,09,SE","06,07,08,09,10,11,12",07/01/2010 12:00:00 AM,Open,Q686,91-30 METROPOLITAN AVENUE,NY,1024300,197410,406,29,64500,4038860800,QN17,Forest Hills                                                               ,Damon McCord,PRINCIPAL,718-286-3500,718-286-3501,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"91-30 METROPOLITAN AVENUE
QUEENS, NY 11375
(40.708431, -73.855543)"
2013,28Q174      ,Q174,P.S. 174 William Sidney Mount,342800010174,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",07/01/1949 12:00:00 AM,Open,Q174,65-10 DIETERLE CRESCENT,NY,1022652,201835,406,29,69702,4031340024,QN18,Rego Park                                                                  ,KARIN KELLY,PRINCIPAL,718-897-7006,718-897-7254,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"65-10 DIETERLE CRESCENT
QUEENS, NY 11374
(40.720583, -73.861462)"
2013,28Q175      ,Q175,P.S. 175 The Lynn Gross Discovery School,342800010175,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1951 12:00:00 AM,Open,Q175,64-35 102 STREET,NY,1025210,205640,406,29,72100,4021280014,QN17,Forest Hills                                                               ,Patricia Cooper,PRINCIPAL,718-897-8600,718-997-8644,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"64-35 102 STREET
QUEENS, NY 11374
(40.731016, -73.85221)"
2013,28Q182      ,Q182,P.S. 182 Samantha Smith,342800010182,DOE,General Academic,Early Childhood,"0K,01,02,03,04,SE","PK,0K,01,02,03",11/20/1987 12:00:00 AM,Open,Q277,153-27 88TH AVENUE,NY,1038818,196826,412,24,23600,4097630023,QN35,Briarwood-Jamaica Hills                                                    ,ANDREW TODD TOPOL,PRINCIPAL,718-298-7700,718-298-7706,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"153-27 88TH AVENUE
QUEENS, NY 11432
(40.70675, -73.803183)"
2013,28Q190      ,Q190,J.H.S. 190 Russell Sage,342800010190,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/1954 12:00:00 AM,Open,Q190,68-17 AUSTIN STREET,NY,1025356,202894,406,29,71305,4031720002,QN17,Forest Hills                                                               ,Marilyn Grant,PRINCIPAL,718-830-4970,718-830-3566,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"68-17 AUSTIN STREET
QUEENS, NY 11375
(40.723478, -73.8517)"
2013,28Q196      ,Q196,P.S. 196 Grand Central Parkway,342800010196,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1953 12:00:00 AM,Open,Q196,71-25 113 STREET,NY,1029326,202651,406,29,75702,4022480100,QN17,Forest Hills                                                               ,SUSAN MIGLIANO,PRINCIPAL,718-263-9770,718-575-3934,28,NULL,COMMUNITY SCHOOL DISTRICT 28,"FFOLKES-BRYANT, BEVERLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"71-25 113 STREET
QUEENS, NY 11375
(40.722792, -73.837379)"
